ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
813477,929,331,869,766,819,952,213,0.3,2.23,0.5,0.83,0.66,0.23,2.61,6
813537,934,290,871,766,820,952,180,0.29,2.36,0.49,0.83,0.65,0.23,2.72,6
813597,929,286,867,764,819,951,177,0.3,2.38,0.5,0.84,0.66,0.23,2.73,6
813657,935,554,872,763,824,956,701,0.28,1.51,0.49,0.84,0.64,0.22,1.04,6
813717,934,950,877,772,839,961,780,0.29,0.24,0.47,0.81,0.59,0.2,0.78,6
813777,938,952,876,775,856,963,966,0.27,0.23,0.47,0.8,0.54,0.19,0.18,6
813837,937,953,876,773,854,965,964,0.28,0.23,0.47,0.81,0.55,0.19,0.19,6
813896,936,954,874,776,863,965,965,0.28,0.22,0.48,0.8,0.52,0.19,0.19,6
813956,935,951,869,773,858,963,964,0.28,0.23,0.5,0.81,0.53,0.19,0.19,6
814016,930,821,873,764,825,957,794,0.3,0.65,0.48,0.84,0.64,0.21,0.74,6
814076,937,492,873,767,818,955,379,0.28,1.71,0.48,0.83,0.66,0.22,2.08,6
814135,937,305,868,769,817,953,195,0.28,2.32,0.5,0.82,0.66,0.23,2.67,6
814195,929,289,859,766,816,950,174,0.3,2.37,0.53,0.83,0.67,0.24,2.74,6
814255,928,276,858,768,817,951,162,0.31,2.41,0.53,0.82,0.66,0.23,2.78,6
814314,928,285,856,768,818,950,172,0.31,2.38,0.54,0.82,0.66,0.24,2.75,6
