ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
2725827,925.00,941.00,625.00,790.00,903.00,947.00,945.00,0.32,0.26,1.28,0.75,0.39,0.25,0.25,7
2725888,925.00,941.00,625.00,790.00,902.00,948.00,948.00,0.32,0.26,1.28,0.75,0.39,0.24,0.24,7
2725948,925.00,940.00,625.00,791.00,903.00,948.00,948.00,0.32,0.27,1.28,0.75,0.39,0.24,0.24,7
2726008,926.00,942.00,625.00,791.00,904.00,948.00,948.00,0.31,0.26,1.28,0.75,0.38,0.24,0.24,7
2726068,926.00,941.00,624.00,790.00,906.00,948.00,949.00,0.31,0.26,1.29,0.75,0.38,0.24,0.24,7
2726128,926.00,940.00,625.00,791.00,908.00,948.00,948.00,0.31,0.27,1.28,0.75,0.37,0.24,0.24,7
2726188,926.00,941.00,625.00,790.00,907.00,948.00,948.00,0.31,0.26,1.28,0.75,0.37,0.24,0.24,7
2726248,926.00,942.00,623.00,790.00,908.00,950.00,949.00,0.31,0.26,1.29,0.75,0.37,0.24,0.24,7
2726308,927.00,942.00,624.00,790.00,908.00,949.00,947.00,0.31,0.26,1.29,0.75,0.37,0.24,0.25,7
2726368,925.00,941.00,624.00,790.00,909.00,949.00,948.00,0.32,0.26,1.29,0.75,0.37,0.24,0.24,7
2726428,926.00,941.00,624.00,790.00,907.00,948.00,948.00,0.31,0.26,1.29,0.75,0.37,0.24,0.24,7
2726488,926.00,941.00,623.00,791.00,908.00,949.00,948.00,0.31,0.26,1.29,0.75,0.37,0.24,0.24,7
2726549,927.00,941.00,623.00,790.00,906.00,948.00,947.00,0.31,0.26,1.29,0.75,0.38,0.24,0.25,7
2726609,926.00,942.00,625.00,791.00,907.00,948.00,948.00,0.31,0.26,1.28,0.75,0.37,0.24,0.24,7
2726669,926.00,942.00,624.00,791.00,911.00,948.00,949.00,0.31,0.26,1.29,0.75,0.36,0.24,0.24,7
2726729,927.00,943.00,622.00,792.00,921.00,949.00,951.00,0.31,0.26,1.29,0.75,0.33,0.24,0.23,7
2726788,927.00,942.00,622.00,791.00,922.00,950.00,950.00,0.31,0.26,1.29,0.75,0.33,0.24,0.24,7
2726848,928.00,944.00,635.00,800.00,914.00,948.00,951.00,0.31,0.25,1.25,0.72,0.35,0.24,0.23,7
2726908,930.00,944.00,628.00,800.00,920.00,951.00,951.00,0.30,0.25,1.27,0.72,0.33,0.23,0.23,7
2726967,931.00,944.00,627.00,800.00,922.00,947.00,952.00,0.30,0.25,1.28,0.72,0.33,0.25,0.23,7
2727207,944.00,951.00,764.00,781.00,884.00,954.00,957.00,0.25,0.23,0.84,0.78,0.45,0.22,0.21,7
2727267,934.00,942.00,668.00,774.00,888.00,949.00,948.00,0.29,0.26,1.15,0.80,0.44,0.24,0.24,7
2727329,931.00,937.00,646.00,770.00,874.00,944.00,944.00,0.30,0.28,1.22,0.82,0.48,0.25,0.25,7
2727389,928.00,936.00,638.00,776.00,853.00,941.00,941.00,0.31,0.28,1.24,0.80,0.55,0.26,0.26,7
