ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
10771857,910,933,688,787,881,947,948,0.36,0.29,1.08,0.76,0.46,0.25,0.24,7
10771917,906,929,626,797,868,940,941,0.38,0.3,1.28,0.73,0.5,0.27,0.26,7
10771977,907,931,628,796,873,940,941,0.37,0.3,1.27,0.73,0.48,0.27,0.26,7
10772036,907,929,626,796,869,940,938,0.37,0.3,1.28,0.73,0.5,0.27,0.27,7
10772096,907,929,625,795,872,939,940,0.37,0.3,1.28,0.74,0.49,0.27,0.27,7
10772155,907,929,624,799,859,939,937,0.37,0.3,1.29,0.72,0.53,0.27,0.28,7
10772215,907,928,622,801,860,936,938,0.37,0.31,1.29,0.72,0.53,0.28,0.27,7
10772275,908,929,623,802,858,938,938,0.37,0.3,1.29,0.71,0.53,0.27,0.27,7
10772334,908,929,623,802,858,938,937,0.37,0.3,1.29,0.71,0.53,0.27,0.28,7
10772394,907,928,626,799,854,938,937,0.37,0.31,1.28,0.72,0.55,0.27,0.28,7
10772454,908,930,630,800,858,941,938,0.37,0.3,1.27,0.72,0.53,0.26,0.27,7
