ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
779528,922,367,862,761,832,953,286,0.33,2.12,0.52,0.85,0.62,0.23,2.38,6
779588,919,333,863,759,831,953,230,0.34,2.23,0.52,0.85,0.62,0.23,2.56,6
779648,922,356,862,761,834,953,269,0.33,2.15,0.52,0.85,0.61,0.23,2.43,6
779707,926,805,863,774,847,961,757,0.31,0.7,0.52,0.8,0.57,0.2,0.86,6
779767,926,954,870,774,849,963,962,0.31,0.22,0.49,0.8,0.56,0.19,0.2,6
779827,926,952,869,771,848,963,962,0.31,0.23,0.5,0.81,0.56,0.19,0.2,6
779886,926,952,866,771,845,961,960,0.31,0.23,0.51,0.81,0.57,0.2,0.2,6
779946,922,948,850,773,849,959,768,0.33,0.24,0.56,0.81,0.56,0.21,0.82,6
780006,919,333,851,765,839,954,208,0.34,2.23,0.55,0.83,0.59,0.22,2.63,6
780066,918,305,855,763,835,952,193,0.34,2.32,0.54,0.84,0.61,0.23,2.68,6
780125,916,310,854,765,836,953,201,0.35,2.3,0.55,0.83,0.6,0.23,2.65,6
