ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
421737,920,442,824,795,840,938,939,0.33,1.87,1.29,0.74,0.59,0.27,0.27,3
421797,921,441,825,794,839,937,938,0.33,1.88,1.28,0.74,0.59,0.28,0.27,3
421857,919,378,825,793,838,936,941,0.34,2.08,1.28,0.74,0.6,0.28,0.26,3
421916,920,423,824,792,836,936,940,0.33,1.94,1.29,0.75,0.6,0.28,0.27,3
421976,920,380,824,792,837,937,939,0.33,2.07,1.29,0.75,0.6,0.28,0.27,3
422036,919,363,826,792,836,937,938,0.34,2.13,1.28,0.75,0.6,0.28,0.27,3
422096,919,359,825,790,836,935,939,0.34,2.14,1.28,0.75,0.6,0.28,0.27,3
422155,920,362,825,791,836,936,939,0.33,2.13,1.28,0.75,0.6,0.28,0.27,3
422215,920,363,825,790,835,936,938,0.33,2.13,1.28,0.75,0.61,0.28,0.27,3
422275,919,363,824,790,835,936,939,0.34,2.13,1.29,0.75,0.61,0.28,0.27,3
422335,919,334,824,791,835,935,939,0.34,2.22,1.29,0.75,0.61,0.28,0.27,3
422394,919,337,825,791,837,937,940,0.34,2.21,1.28,0.75,0.6,0.28,0.27,3
422454,918,332,825,789,838,937,939,0.34,2.23,1.28,0.75,0.6,0.28,0.27,3
422514,920,335,824,792,836,937,939,0.33,2.22,1.29,0.75,0.6,0.28,0.27,3
422574,919,372,824,792,837,937,940,0.34,2.1,1.29,0.75,0.6,0.28,0.27,3
