ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
897217,927,945,675,775,767,950,953,0.31,0.25,0.48,0.8,0.83,0.24,0.23,7
897277,928,943,673,775,763,948,953,0.31,0.26,0.48,0.8,0.84,0.24,0.23,7
897337,927,944,672,770,765,948,953,0.31,0.25,0.49,0.82,0.83,0.24,0.23,7
897397,927,943,674,768,764,948,951,0.31,0.26,0.48,0.82,0.84,0.24,0.23,7
897457,927,941,672,768,762,947,952,0.31,0.26,0.49,0.82,0.84,0.25,0.23,7
897517,926,943,672,766,760,947,951,0.31,0.26,0.49,0.83,0.85,0.25,0.23,7
897576,928,941,672,767,759,948,951,0.31,0.26,0.49,0.83,0.85,0.24,0.23,7
897636,926,941,671,767,759,948,952,0.31,0.26,0.49,0.83,0.85,0.24,0.23,7
897696,927,941,671,768,760,947,952,0.31,0.26,0.49,0.82,0.85,0.25,0.23,7
897755,927,947,671,767,760,947,952,0.31,0.25,0.49,0.83,0.85,0.25,0.23,7
897815,928,942,667,770,766,950,952,0.31,0.26,0.5,0.82,0.83,0.24,0.23,7
897875,927,943,670,768,765,949,952,0.31,0.26,0.49,0.82,0.83,0.24,0.23,7
897934,927,942,670,770,765,952,951,0.31,0.26,0.49,0.82,0.83,0.23,0.23,7
897994,927,941,669,771,764,949,953,0.31,0.26,0.5,0.81,0.84,0.24,0.23,7
898054,928,944,668,770,765,949,950,0.31,0.25,0.5,0.82,0.83,0.24,0.24,7
898113,929,945,673,777,758,948,951,0.3,0.25,0.48,0.79,0.85,0.24,0.23,7
