ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
2052439,952.00,717.00,874.00,791.00,863.00,965.00,962.00,0.23,0.99,0.48,0.75,0.52,0.19,0.20,3
2052499,944.00,733.00,874.00,792.00,866.00,966.00,962.00,0.25,0.94,0.48,0.75,0.51,0.18,0.20,3
2052559,943.00,670.00,874.00,794.00,861.00,965.00,961.00,0.26,1.14,0.48,0.74,0.52,0.19,0.20,3
2052619,943.00,670.00,875.00,789.00,855.00,964.00,961.00,0.26,1.14,0.48,0.75,0.54,0.19,0.20,3
2052679,943.00,652.00,872.00,791.00,852.00,963.00,961.00,0.26,1.20,0.49,0.75,0.55,0.19,0.20,3
2052739,943.00,596.00,872.00,785.00,854.00,964.00,960.00,0.26,1.38,0.49,0.77,0.55,0.19,0.20,3
2052799,942.00,618.00,871.00,785.00,855.00,963.00,959.00,0.26,1.31,0.49,0.77,0.54,0.19,0.21,3
2052858,941.00,613.00,872.00,785.00,847.00,962.00,959.00,0.26,1.32,0.49,0.77,0.57,0.20,0.21,3
2052918,941.00,560.00,873.00,788.00,845.00,963.00,959.00,0.26,1.49,0.48,0.76,0.57,0.19,0.21,3
2052978,941.00,545.00,874.00,785.00,846.00,962.00,959.00,0.26,1.54,0.48,0.77,0.57,0.20,0.21,3
2053038,941.00,546.00,874.00,785.00,843.00,962.00,959.00,0.26,1.54,0.48,0.77,0.58,0.20,0.21,3
2053098,941.00,543.00,874.00,783.00,843.00,962.00,958.00,0.26,1.55,0.48,0.77,0.58,0.20,0.21,3
2053157,940.00,526.00,873.00,781.00,842.00,962.00,959.00,0.27,1.60,0.48,0.78,0.58,0.20,0.21,3
