ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
4250676,940.00,947.00,863.00,724.00,822.00,954.00,953.00,0.27,0.25,0.52,0.96,0.65,0.22,0.23,0
4250737,940.00,946.00,863.00,725.00,821.00,957.00,951.00,0.27,0.25,0.52,0.96,0.65,0.21,0.23,0
4250796,940.00,947.00,863.00,725.00,822.00,954.00,955.00,0.27,0.25,0.52,0.96,0.65,0.22,0.22,0
4250856,940.00,946.00,862.00,724.00,821.00,953.00,953.00,0.27,0.25,0.52,0.96,0.65,0.23,0.23,0
4250916,940.00,946.00,862.00,725.00,821.00,953.00,955.00,0.27,0.25,0.52,0.96,0.65,0.23,0.22,0
4250976,939.00,947.00,862.00,727.00,823.00,954.00,954.00,0.27,0.25,0.52,0.95,0.65,0.22,0.22,0
4251036,939.00,948.00,862.00,725.00,822.00,954.00,954.00,0.27,0.24,0.52,0.96,0.65,0.22,0.22,0
4251096,940.00,948.00,861.00,726.00,826.00,953.00,954.00,0.27,0.24,0.52,0.96,0.64,0.23,0.22,0
4266067,932.00,939.00,808.00,727.00,815.00,948.00,949.00,0.29,0.27,0.69,0.95,0.67,0.24,0.24,0
4266127,933.00,940.00,807.00,726.00,816.00,948.00,947.00,0.29,0.27,0.70,0.96,0.67,0.24,0.25,0
4266187,933.00,939.00,807.00,726.00,814.00,948.00,949.00,0.29,0.27,0.70,0.96,0.67,0.24,0.24,0
4266247,933.00,939.00,807.00,725.00,813.00,948.00,947.00,0.29,0.27,0.70,0.96,0.68,0.24,0.25,0
4266306,933.00,940.00,806.00,725.00,818.00,948.00,946.00,0.29,0.27,0.70,0.96,0.66,0.24,0.25,0
4266366,933.00,939.00,805.00,725.00,813.00,948.00,947.00,0.29,0.27,0.70,0.96,0.68,0.24,0.25,0
4266426,934.00,940.00,805.00,724.00,813.00,947.00,947.00,0.29,0.27,0.70,0.96,0.68,0.25,0.25,0
4266485,934.00,940.00,805.00,722.00,813.00,947.00,947.00,0.29,0.27,0.70,0.97,0.68,0.25,0.25,0
4266545,933.00,939.00,805.00,724.00,814.00,948.00,946.00,0.29,0.27,0.70,0.96,0.67,0.24,0.25,0
4266605,933.00,939.00,802.00,724.00,815.00,948.00,947.00,0.29,0.27,0.71,0.96,0.67,0.24,0.25,0
4267620,938.00,944.00,854.00,725.00,815.00,953.00,953.00,0.27,0.25,0.55,0.96,0.67,0.23,0.23,0
4267680,934.00,946.00,854.00,724.00,825.00,954.00,955.00,0.29,0.25,0.55,0.96,0.64,0.22,0.22,0
4267739,939.00,946.00,855.00,723.00,825.00,955.00,956.00,0.27,0.25,0.54,0.97,0.64,0.22,0.22,0
4267800,939.00,944.00,855.00,725.00,819.00,953.00,954.00,0.27,0.25,0.54,0.96,0.66,0.23,0.22,0
4267860,938.00,946.00,855.00,724.00,823.00,953.00,955.00,0.27,0.25,0.54,0.96,0.65,0.23,0.22,0
4267919,940.00,947.00,853.00,725.00,827.00,954.00,956.00,0.27,0.25,0.55,0.96,0.63,0.22,0.22,0
4267979,939.00,946.00,853.00,725.00,829.00,954.00,956.00,0.27,0.25,0.55,0.96,0.63,0.22,0.22,0
4268039,934.00,946.00,851.00,727.00,835.00,954.00,956.00,0.29,0.25,0.55,0.95,0.61,0.22,0.22,0
4268099,932.00,945.00,851.00,727.00,830.00,953.00,956.00,0.29,0.25,0.55,0.95,0.62,0.23,0.22,0
4268159,934.00,946.00,853.00,727.00,835.00,953.00,957.00,0.29,0.25,0.55,0.95,0.61,0.23,0.21,0
4268219,934.00,946.00,851.00,727.00,834.00,952.00,956.00,0.29,0.25,0.55,0.95,0.61,0.23,0.22,0
4268279,935.00,946.00,856.00,728.00,836.00,952.00,957.00,0.28,0.25,0.54,0.95,0.60,0.23,0.21,0
4268339,932.00,947.00,851.00,730.00,829.00,951.00,956.00,0.29,0.25,0.55,0.95,0.63,0.23,0.22,0
5376558,922.00,928.00,830.00,740.00,831.00,948.00,950.00,0.36,0.31,0.62,0.91,0.62,0.24,0.24,0
5376617,929.00,926.00,829.00,739.00,830.00,948.00,948.00,0.37,0.31,0.63,0.92,0.62,0.24,0.24,0
5376677,920.00,926.00,828.00,739.00,830.00,949.00,949.00,0.36,0.31,0.63,0.92,0.62,0.24,0.24,0
5376737,922.00,929.00,831.00,739.00,829.00,948.00,949.00,0.36,0.30,0.62,0.92,0.63,0.24,0.24,0
5376797,929.00,925.00,829.00,738.00,831.00,948.00,947.00,0.37,0.32,0.63,0.92,0.62,0.24,0.25,0
5376856,921.00,925.00,828.00,739.00,831.00,948.00,948.00,0.36,0.32,0.63,0.92,0.62,0.24,0.24,0
5376916,920.00,927.00,828.00,739.00,831.00,948.00,949.00,0.36,0.31,0.63,0.92,0.62,0.24,0.24,0
5376976,923.00,927.00,830.00,740.00,837.00,950.00,950.00,0.35,0.31,0.62,0.91,0.60,0.24,0.24,0
5377036,932.00,927.00,829.00,743.00,840.00,951.00,952.00,0.36,0.31,0.63,0.90,0.59,0.23,0.23,0
5377095,930.00,931.00,830.00,749.00,853.00,953.00,955.00,0.36,0.30,0.62,0.88,0.55,0.23,0.22,0
5377155,934.00,932.00,832.00,745.00,869.00,956.00,955.00,0.35,0.29,0.62,0.90,0.50,0.22,0.22,0
5377215,936.00,937.00,831.00,737.00,956.00,961.00,960.00,0.35,0.28,0.62,0.92,0.22,0.20,0.20,0
5377274,936.00,934.00,831.00,743.00,903.00,961.00,961.00,0.35,0.29,0.62,0.90,0.39,0.20,0.20,0
5377334,936.00,933.00,830.00,742.00,928.00,962.00,962.00,0.35,0.29,0.62,0.91,0.37,0.20,0.20,0
5377394,937.00,932.00,824.00,747.00,898.00,959.00,960.00,0.34,0.29,0.64,0.89,0.40,0.21,0.20,0
5377454,934.00,929.00,824.00,750.00,850.00,953.00,953.00,0.35,0.30,0.64,0.88,0.56,0.23,0.23,0
5377514,935.00,929.00,821.00,750.00,863.00,954.00,954.00,0.35,0.30,0.65,0.88,0.52,0.22,0.22,0
5377574,934.00,928.00,825.00,748.00,859.00,957.00,955.00,0.35,0.31,0.64,0.89,0.53,0.21,0.22,0
5377633,933.00,928.00,827.00,749.00,836.00,950.00,949.00,0.35,0.31,0.63,0.88,0.60,0.24,0.24,0
5378952,929.00,925.00,815.00,743.00,851.00,949.00,949.00,0.37,0.32,0.67,0.90,0.55,0.24,0.24,0
5379012,926.00,932.00,840.00,752.00,859.00,954.00,956.00,0.35,0.29,0.59,0.87,0.53,0.22,0.22,0
5379072,921.00,938.00,844.00,747.00,945.00,969.00,969.00,0.33,0.27,0.58,0.89,0.25,0.17,0.17,0
5379132,926.00,931.00,840.00,751.00,866.00,957.00,955.00,0.35,0.30,0.59,0.88,0.51,0.21,0.22,0
5379191,925.00,930.00,839.00,750.00,849.00,952.00,953.00,0.35,0.30,0.59,0.88,0.56,0.23,0.23,0
5379251,923.00,931.00,837.00,745.00,853.00,953.00,957.00,0.35,0.30,0.60,0.90,0.55,0.23,0.21,0
5379311,923.00,929.00,836.00,745.00,839.00,951.00,950.00,0.35,0.30,0.60,0.90,0.59,0.23,0.24,0
5379371,934.00,929.00,836.00,745.00,843.00,952.00,951.00,0.35,0.30,0.60,0.90,0.58,0.23,0.23,0
5379430,923.00,930.00,836.00,745.00,843.00,951.00,953.00,0.35,0.30,0.60,0.90,0.58,0.23,0.23,0
5379490,932.00,929.00,836.00,747.00,840.00,951.00,951.00,0.35,0.30,0.60,0.89,0.59,0.23,0.23,0
5379550,932.00,930.00,836.00,746.00,839.00,951.00,949.00,0.35,0.30,0.60,0.89,0.59,0.23,0.24,0
5379610,932.00,930.00,837.00,745.00,835.00,951.00,951.00,0.35,0.30,0.60,0.90,0.61,0.23,0.23,0
5379669,923.00,930.00,835.00,746.00,834.00,950.00,948.00,0.35,0.30,0.61,0.89,0.61,0.24,0.24,0
5379729,928.00,930.00,836.00,746.00,836.00,951.00,950.00,0.35,0.30,0.60,0.89,0.60,0.23,0.24,0
5379789,928.00,930.00,836.00,746.00,834.00,950.00,952.00,0.35,0.30,0.60,0.89,0.61,0.24,0.23,0
5379849,928.00,928.00,837.00,746.00,833.00,950.00,949.00,0.35,0.31,0.60,0.89,0.61,0.24,0.24,0
5379924,913.00,931.00,836.00,746.00,837.00,952.00,950.00,0.35,0.30,0.60,0.89,0.60,0.23,0.24,0
5379968,913.00,930.00,835.00,746.00,834.00,951.00,950.00,0.35,0.30,0.61,0.89,0.61,0.23,0.24,0
5414728,912.00,927.00,807.00,751.00,830.00,946.00,948.00,0.36,0.31,0.70,0.88,0.62,0.25,0.24,0
5414787,920.00,926.00,809.00,750.00,829.00,945.00,947.00,0.36,0.31,0.69,0.88,0.63,0.25,0.25,0
5414847,924.00,926.00,807.00,749.00,830.00,946.00,945.00,0.37,0.31,0.70,0.88,0.62,0.25,0.25,0
5414907,926.00,927.00,807.00,749.00,829.00,945.00,947.00,0.38,0.31,0.70,0.88,0.63,0.25,0.25,0
5414966,924.00,926.00,807.00,751.00,830.00,947.00,946.00,0.37,0.31,0.70,0.88,0.62,0.25,0.25,0
5415026,928.00,925.00,809.00,752.00,831.00,947.00,947.00,0.37,0.32,0.69,0.87,0.62,0.25,0.25,0
5415086,928.00,926.00,809.00,752.00,835.00,948.00,951.00,0.37,0.31,0.69,0.87,0.61,0.24,0.23,0
5415146,924.00,928.00,810.00,753.00,838.00,948.00,948.00,0.37,0.31,0.69,0.87,0.60,0.24,0.24,0
5415206,924.00,928.00,812.00,752.00,837.00,948.00,948.00,0.37,0.31,0.68,0.87,0.60,0.24,0.24,0
5415265,924.00,928.00,813.00,754.00,839.00,950.00,948.00,0.37,0.31,0.68,0.87,0.59,0.24,0.24,0
5415325,928.00,929.00,814.00,751.00,839.00,948.00,947.00,0.35,0.30,0.67,0.88,0.59,0.24,0.25,0
5415385,928.00,929.00,814.00,751.00,846.00,950.00,949.00,0.35,0.30,0.67,0.88,0.57,0.24,0.24,0
5415444,928.00,929.00,817.00,751.00,845.00,950.00,953.00,0.35,0.30,0.66,0.88,0.57,0.24,0.23,0
5415504,913.00,929.00,823.00,746.00,870.00,954.00,956.00,0.35,0.30,0.65,0.89,0.49,0.22,0.22,0
5415564,917.00,931.00,817.00,737.00,941.00,965.00,954.00,0.34,0.30,0.66,0.92,0.26,0.19,0.22,0
5415623,928.00,930.00,822.00,744.00,856.00,951.00,951.00,0.35,0.30,0.65,0.90,0.54,0.23,0.23,0
5415683,913.00,928.00,816.00,746.00,857.00,952.00,952.00,0.35,0.31,0.67,0.89,0.54,0.23,0.23,0
5415743,928.00,930.00,817.00,746.00,860.00,952.00,952.00,0.35,0.30,0.66,0.89,0.53,0.23,0.23,0
5415803,913.00,931.00,817.00,746.00,857.00,953.00,951.00,0.35,0.30,0.66,0.89,0.54,0.23,0.23,0
5415862,913.00,926.00,816.00,747.00,846.00,950.00,950.00,0.35,0.31,0.67,0.89,0.57,0.24,0.24,0
5415922,913.00,931.00,814.00,749.00,845.00,950.00,950.00,0.35,0.30,0.67,0.88,0.57,0.24,0.24,0
5415981,928.00,930.00,815.00,747.00,856.00,952.00,950.00,0.35,0.30,0.67,0.89,0.54,0.23,0.24,0
5416042,912.00,930.00,815.00,750.00,842.00,950.00,948.00,0.36,0.30,0.67,0.88,0.58,0.24,0.24,0
5416101,913.00,929.00,817.00,748.00,841.00,949.00,949.00,0.35,0.30,0.66,0.89,0.59,0.24,0.24,0
5416161,913.00,928.00,811.00,752.00,827.00,947.00,947.00,0.35,0.31,0.68,0.87,0.63,0.25,0.25,0
5416221,915.00,930.00,838.00,747.00,829.00,950.00,949.00,0.35,0.30,0.60,0.89,0.63,0.24,0.24,0
5416281,920.00,929.00,833.00,743.00,820.00,947.00,947.00,0.36,0.30,0.61,0.90,0.65,0.25,0.25,0
5416161,913.00,928.00,811.00,752.00,827.00,947.00,947.00,0.35,0.31,0.68,0.87,0.63,0.25,0.25,0
5416221,915.00,930.00,838.00,747.00,829.00,950.00,949.00,0.35,0.30,0.60,0.89,0.63,0.24,0.24,0
5416281,920.00,929.00,833.00,743.00,820.00,947.00,947.00,0.36,0.30,0.61,0.90,0.65,0.25,0.25,0
5416340,920.00,929.00,834.00,747.00,813.00,948.00,947.00,0.36,0.30,0.61,0.89,0.68,0.24,0.25,0
5417955,920.00,927.00,815.00,748.00,813.00,946.00,946.00,0.36,0.31,0.67,0.89,0.68,0.25,0.25,0
5418015,917.00,933.00,824.00,751.00,899.00,961.00,961.00,0.34,0.29,0.64,0.88,0.40,0.20,0.20,0
5418076,918.00,933.00,840.00,756.00,863.00,957.00,956.00,0.34,0.29,0.59,0.86,0.52,0.21,0.22,0
5418135,918.00,934.00,834.00,749.00,869.00,955.00,957.00,0.34,0.29,0.61,0.88,0.50,0.22,0.21,0
5418195,913.00,930.00,829.00,750.00,839.00,950.00,951.00,0.35,0.30,0.63,0.88,0.59,0.24,0.23,0
5418255,913.00,928.00,830.00,752.00,835.00,950.00,950.00,0.35,0.31,0.62,0.87,0.61,0.24,0.24,0
5418315,913.00,930.00,827.00,748.00,832.00,950.00,952.00,0.35,0.30,0.63,0.89,0.62,0.24,0.23,0
5418375,913.00,930.00,828.00,748.00,834.00,950.00,950.00,0.35,0.30,0.63,0.89,0.61,0.24,0.24,0
5418434,920.00,929.00,827.00,747.00,830.00,948.00,950.00,0.36,0.30,0.63,0.89,0.62,0.24,0.24,0
5418494,912.00,929.00,828.00,744.00,830.00,948.00,949.00,0.36,0.30,0.63,0.90,0.62,0.24,0.24,0
5418554,912.00,928.00,829.00,745.00,831.00,949.00,951.00,0.36,0.31,0.63,0.90,0.62,0.24,0.23,0
5418614,920.00,929.00,828.00,746.00,831.00,949.00,947.00,0.36,0.30,0.63,0.89,0.62,0.24,0.25,0
5418674,913.00,928.00,829.00,747.00,834.00,950.00,949.00,0.35,0.31,0.63,0.89,0.61,0.24,0.24,0
5418734,913.00,934.00,829.00,747.00,833.00,950.00,950.00,0.35,0.29,0.63,0.89,0.61,0.24,0.24,0
5418794,913.00,929.00,828.00,747.00,832.00,949.00,950.00,0.35,0.30,0.63,0.89,0.62,0.24,0.24,0
5418853,913.00,930.00,829.00,746.00,836.00,950.00,950.00,0.35,0.30,0.63,0.89,0.60,0.24,0.24,0
5441669,913.00,930.00,797.00,737.00,883.00,954.00,955.00,0.35,0.30,0.73,0.92,0.45,0.22,0.22,0
5441729,928.00,929.00,796.00,739.00,881.00,955.00,953.00,0.35,0.30,0.73,0.92,0.46,0.22,0.23,0
5441788,928.00,931.00,798.00,739.00,905.00,959.00,958.00,0.35,0.30,0.73,0.92,0.38,0.21,0.21,0
5441848,915.00,932.00,798.00,739.00,928.00,961.00,958.00,0.35,0.29,0.73,0.92,0.37,0.20,0.21,0
5441924,915.00,930.00,798.00,738.00,903.00,959.00,959.00,0.35,0.30,0.73,0.92,0.39,0.21,0.21,0
5441967,928.00,928.00,798.00,740.00,904.00,958.00,958.00,0.35,0.31,0.73,0.91,0.38,0.21,0.21,0
5442027,915.00,932.00,799.00,745.00,924.00,959.00,959.00,0.35,0.29,0.72,0.90,0.38,0.21,0.21,0
5442087,915.00,932.00,800.00,752.00,907.00,959.00,962.00,0.35,0.29,0.72,0.87,0.37,0.21,0.20,0
5442146,918.00,933.00,802.00,756.00,924.00,960.00,960.00,0.34,0.29,0.71,0.86,0.37,0.20,0.20,0
5442206,916.00,930.00,815.00,754.00,872.00,954.00,953.00,0.35,0.30,0.67,0.87,0.49,0.22,0.23,0
5442265,916.00,930.00,822.00,749.00,873.00,956.00,957.00,0.35,0.30,0.65,0.88,0.48,0.22,0.21,0
5442325,928.00,934.00,823.00,746.00,875.00,956.00,957.00,0.35,0.29,0.65,0.89,0.48,0.22,0.21,0
5442385,915.00,934.00,825.00,742.00,972.00,961.00,961.00,0.35,0.29,0.64,0.91,0.16,0.20,0.20,0
5442444,919.00,933.00,823.00,737.00,934.00,965.00,965.00,0.34,0.29,0.65,0.92,0.29,0.19,0.19,0
5442504,928.00,932.00,829.00,740.00,900.00,960.00,959.00,0.35,0.29,0.63,0.91,0.40,0.20,0.21,0
5442564,928.00,933.00,834.00,739.00,895.00,959.00,959.00,0.35,0.29,0.61,0.92,0.41,0.21,0.21,0
5442623,928.00,930.00,834.00,742.00,862.00,954.00,954.00,0.35,0.30,0.61,0.91,0.52,0.22,0.22,0
5442683,920.00,927.00,823.00,741.00,850.00,952.00,952.00,0.36,0.31,0.65,0.91,0.56,0.23,0.23,0
5442742,920.00,927.00,812.00,738.00,878.00,955.00,956.00,0.36,0.31,0.68,0.92,0.47,0.22,0.22,0
5442802,928.00,925.00,805.00,743.00,853.00,951.00,951.00,0.36,0.32,0.70,0.90,0.55,0.23,0.23,0
5442862,924.00,923.00,802.00,748.00,836.00,948.00,949.00,0.38,0.32,0.71,0.89,0.60,0.24,0.24,0
5442921,947.00,926.00,805.00,749.00,832.00,948.00,948.00,0.37,0.31,0.70,0.88,0.62,0.24,0.24,0
5442981,920.00,926.00,818.00,750.00,833.00,949.00,950.00,0.36,0.31,0.66,0.88,0.61,0.24,0.24,0
5443040,920.00,926.00,823.00,752.00,813.00,947.00,946.00,0.36,0.31,0.65,0.87,0.68,0.25,0.25,0
5444661,924.00,924.00,799.00,749.00,816.00,944.00,946.00,0.38,0.32,0.72,0.88,0.67,0.25,0.25,0
5444721,912.00,928.00,801.00,760.00,849.00,951.00,951.00,0.36,0.31,0.72,0.85,0.56,0.23,0.23,0
5444781,913.00,927.00,799.00,757.00,841.00,950.00,949.00,0.35,0.31,0.72,0.86,0.59,0.24,0.24,0
5444841,917.00,933.00,819.00,749.00,915.00,955.00,962.00,0.34,0.29,0.66,0.88,0.35,0.22,0.20,0
5444901,915.00,931.00,829.00,751.00,858.00,954.00,960.00,0.35,0.30,0.63,0.88,0.53,0.22,0.20,0
5444960,913.00,929.00,826.00,751.00,847.00,952.00,951.00,0.35,0.30,0.64,0.88,0.57,0.23,0.23,0
5445020,912.00,928.00,822.00,750.00,841.00,950.00,950.00,0.36,0.31,0.65,0.88,0.59,0.24,0.24,0
5445080,928.00,926.00,820.00,748.00,832.00,949.00,948.00,0.36,0.31,0.65,0.89,0.62,0.24,0.24,0
5445139,928.00,926.00,820.00,748.00,828.00,948.00,947.00,0.36,0.31,0.65,0.89,0.63,0.24,0.25,0
5445199,928.00,925.00,820.00,746.00,825.00,948.00,946.00,0.36,0.32,0.65,0.89,0.64,0.24,0.25,0
5445259,928.00,927.00,821.00,746.00,825.00,947.00,948.00,0.36,0.31,0.65,0.89,0.64,0.25,0.24,0
5445319,928.00,926.00,821.00,745.00,824.00,947.00,947.00,0.36,0.31,0.65,0.90,0.64,0.25,0.25,0
5445378,928.00,925.00,821.00,746.00,825.00,947.00,948.00,0.36,0.32,0.65,0.89,0.64,0.25,0.24,0
5445438,912.00,928.00,821.00,745.00,823.00,946.00,947.00,0.36,0.31,0.65,0.90,0.65,0.25,0.25,0
5445498,920.00,927.00,822.00,746.00,826.00,948.00,948.00,0.36,0.31,0.65,0.89,0.64,0.24,0.24,0
5445558,912.00,926.00,821.00,746.00,828.00,948.00,948.00,0.36,0.31,0.65,0.89,0.63,0.24,0.24,0
5458655,919.00,932.00,823.00,754.00,857.00,954.00,952.00,0.34,0.29,0.65,0.87,0.54,0.22,0.23,0
5458715,918.00,934.00,829.00,753.00,864.00,956.00,956.00,0.34,0.29,0.63,0.87,0.51,0.22,0.22,0
5458775,916.00,932.00,824.00,752.00,852.00,954.00,955.00,0.35,0.29,0.64,0.87,0.55,0.22,0.22,0
5458834,917.00,938.00,822.00,750.00,859.00,953.00,955.00,0.34,0.27,0.65,0.88,0.53,0.23,0.22,0
5458894,928.00,931.00,818.00,751.00,847.00,952.00,954.00,0.35,0.30,0.66,0.88,0.57,0.23,0.22,0
5458954,915.00,931.00,818.00,752.00,843.00,951.00,954.00,0.35,0.30,0.66,0.87,0.58,0.23,0.22,0
5459014,916.00,929.00,816.00,750.00,850.00,951.00,952.00,0.35,0.30,0.67,0.88,0.56,0.23,0.23,0
5459074,916.00,932.00,813.00,749.00,870.00,954.00,957.00,0.35,0.29,0.68,0.88,0.49,0.22,0.21,0
5459134,916.00,932.00,809.00,748.00,878.00,956.00,957.00,0.35,0.29,0.69,0.89,0.47,0.22,0.21,0
5459193,915.00,930.00,808.00,749.00,860.00,952.00,953.00,0.35,0.30,0.69,0.88,0.53,0.23,0.23,0
5459253,915.00,931.00,808.00,747.00,868.00,954.00,955.00,0.35,0.30,0.69,0.89,0.50,0.22,0.22,0
5459313,928.00,930.00,808.00,749.00,858.00,951.00,951.00,0.35,0.30,0.69,0.88,0.53,0.23,0.23,0
5459372,922.00,937.00,802.00,746.00,971.00,970.00,970.00,0.33,0.28,0.71,0.89,0.17,0.17,0.17,0
5459432,918.00,934.00,805.00,753.00,892.00,957.00,960.00,0.34,0.29,0.70,0.87,0.42,0.21,0.20,0
5459492,918.00,933.00,804.00,752.00,898.00,957.00,959.00,0.34,0.29,0.71,0.87,0.40,0.21,0.21,0
5459552,919.00,931.00,812.00,748.00,922.00,962.00,963.00,0.34,0.30,0.68,0.89,0.33,0.20,0.19,0
5459611,915.00,932.00,811.00,752.00,880.00,956.00,955.00,0.35,0.29,0.68,0.87,0.46,0.22,0.22,0
5459671,916.00,932.00,814.00,749.00,888.00,957.00,957.00,0.35,0.29,0.67,0.88,0.44,0.21,0.21,0
5459731,916.00,930.00,811.00,749.00,913.00,962.00,963.00,0.35,0.30,0.68,0.88,0.35,0.20,0.19,0
5459791,928.00,930.00,816.00,752.00,859.00,954.00,952.00,0.35,0.30,0.67,0.87,0.53,0.22,0.23,0
5459851,917.00,932.00,820.00,754.00,867.00,954.00,956.00,0.34,0.29,0.65,0.87,0.50,0.22,0.22,0
5459920,928.00,931.00,823.00,749.00,865.00,956.00,955.00,0.35,0.30,0.65,0.88,0.51,0.22,0.22,0
5459971,928.00,931.00,831.00,747.00,849.00,952.00,953.00,0.35,0.30,0.62,0.89,0.56,0.23,0.23,0
5460031,912.00,928.00,830.00,744.00,829.00,949.00,948.00,0.36,0.31,0.62,0.90,0.63,0.24,0.24,0
5461471,924.00,925.00,799.00,745.00,843.00,948.00,948.00,0.38,0.32,0.72,0.90,0.58,0.24,0.24,0
5461532,928.00,929.00,795.00,749.00,969.00,970.00,971.00,0.35,0.30,0.74,0.88,0.17,0.17,0.17,0
