ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
880847,930,947,672,774,791,953,956,0.3,0.25,0.49,0.8,0.75,0.23,0.22,7
880907,928,945,671,775,769,951,953,0.31,0.25,0.49,0.8,0.82,0.23,0.23,7
880967,928,943,670,776,757,949,953,0.31,0.26,0.49,0.8,0.86,0.24,0.23,7
881026,926,943,671,778,754,947,950,0.31,0.26,0.49,0.79,0.87,0.25,0.24,7
881086,927,941,671,777,750,948,947,0.31,0.26,0.49,0.79,0.88,0.24,0.25,7
881146,927,941,669,774,750,948,950,0.31,0.26,0.5,0.8,0.88,0.24,0.24,7
881205,926,942,670,773,752,947,952,0.31,0.26,0.49,0.81,0.87,0.25,0.23,7
881265,926,944,674,774,754,948,950,0.31,0.25,0.48,0.8,0.87,0.24,0.24,7
881325,925,939,668,774,753,947,951,0.32,0.27,0.5,0.8,0.87,0.25,0.23,7
881384,926,942,667,774,754,946,949,0.31,0.26,0.5,0.8,0.87,0.25,0.24,7
881444,927,941,670,774,754,948,951,0.31,0.26,0.49,0.8,0.87,0.24,0.23,7
881504,927,942,669,776,752,946,951,0.31,0.26,0.5,0.8,0.87,0.25,0.23,7
881564,928,943,671,778,749,948,951,0.31,0.26,0.49,0.79,0.88,0.24,0.23,7
881624,927,941,670,778,750,947,952,0.31,0.26,0.49,0.79,0.88,0.25,0.23,7
881683,927,943,669,775,752,950,950,0.31,0.26,0.5,0.8,0.87,0.24,0.24,7
881743,927,943,669,774,753,947,951,0.31,0.26,0.5,0.8,0.87,0.25,0.23,7
881803,926,944,669,775,751,947,952,0.31,0.25,0.5,0.8,0.88,0.25,0.23,7
881863,927,944,669,777,751,948,950,0.31,0.25,0.5,0.79,0.88,0.24,0.24,7
