ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
1538796,935.00,952.00,839.00,766.00,838.00,957.00,957.00,0.28,0.23,0.59,0.83,0.60,0.21,0.21,0
1538857,936.00,953.00,839.00,770.00,842.00,957.00,958.00,0.28,0.23,0.59,0.82,0.58,0.21,0.21,0
1538917,938.00,953.00,840.00,777.00,836.00,956.00,957.00,0.27,0.23,0.59,0.79,0.60,0.22,0.21,0
1538979,937.00,951.00,829.00,780.00,814.00,954.00,881.00,0.28,0.23,0.63,0.78,0.67,0.22,0.46,0
1539042,936.00,949.00,824.00,775.00,811.00,952.00,952.00,0.28,0.24,0.64,0.80,0.68,0.23,0.23,0
1540677,942.00,954.00,843.00,790.00,819.00,957.00,951.00,0.26,0.22,0.58,0.75,0.66,0.21,0.23,0
1540739,942.00,953.00,850.00,777.00,833.00,957.00,956.00,0.26,0.23,0.56,0.79,0.61,0.21,0.22,0
1540801,942.00,953.00,847.00,773.00,842.00,957.00,959.00,0.26,0.23,0.57,0.81,0.58,0.21,0.21,0
1540863,945.00,955.00,846.00,770.00,865.00,960.00,960.00,0.25,0.22,0.57,0.82,0.51,0.20,0.20,0
1540922,948.00,961.00,844.00,762.00,959.00,973.00,972.00,0.24,0.20,0.58,0.84,0.21,0.16,0.16,0
1540985,949.00,962.00,843.00,770.00,889.00,964.00,964.00,0.24,0.20,0.58,0.82,0.43,0.19,0.19,0
1541047,945.00,958.00,841.00,765.00,917.00,967.00,968.00,0.25,0.21,0.59,0.83,0.34,0.18,0.18,0
1541110,941.00,954.00,842.00,772.00,854.00,959.00,958.00,0.26,0.22,0.58,0.81,0.55,0.21,0.21,0
1541171,940.00,954.00,841.00,770.00,854.00,959.00,958.00,0.27,0.22,0.59,0.82,0.55,0.21,0.21,0
1541233,940.00,953.00,841.00,770.00,856.00,960.00,959.00,0.27,0.23,0.59,0.82,0.54,0.20,0.21,0
1541293,939.00,954.00,840.00,770.00,856.00,960.00,960.00,0.27,0.22,0.59,0.82,0.54,0.20,0.20,0
1541354,938.00,952.00,840.00,769.00,849.00,958.00,958.00,0.27,0.23,0.59,0.82,0.56,0.21,0.21,0
1541417,938.00,954.00,840.00,769.00,846.00,960.00,960.00,0.27,0.22,0.59,0.82,0.57,0.20,0.20,0
1541477,936.00,952.00,839.00,770.00,845.00,958.00,957.00,0.28,0.23,0.59,0.82,0.57,0.21,0.21,0
1541539,938.00,953.00,840.00,768.00,845.00,958.00,958.00,0.27,0.23,0.59,0.82,0.57,0.21,0.21,0
1624321,940.00,954.00,860.00,780.00,818.00,957.00,957.00,0.27,0.22,0.53,0.78,0.66,0.21,0.21,0
1624382,939.00,954.00,859.00,779.00,818.00,957.00,957.00,0.27,0.22,0.53,0.79,0.66,0.21,0.21,0
1624442,940.00,954.00,859.00,779.00,818.00,957.00,957.00,0.27,0.22,0.53,0.79,0.66,0.21,0.21,0
1624502,939.00,953.00,858.00,780.00,818.00,957.00,958.00,0.27,0.23,0.53,0.78,0.66,0.21,0.21,0
1624563,939.00,954.00,859.00,778.00,818.00,956.00,958.00,0.27,0.22,0.53,0.79,0.66,0.22,0.21,0
1624624,939.00,954.00,859.00,780.00,817.00,955.00,957.00,0.27,0.22,0.53,0.78,0.66,0.22,0.21,0
1624683,940.00,954.00,859.00,779.00,818.00,956.00,957.00,0.27,0.22,0.53,0.79,0.66,0.22,0.21,0
1624743,939.00,954.00,859.00,780.00,819.00,956.00,956.00,0.27,0.22,0.53,0.78,0.66,0.22,0.22,0
1624803,940.00,954.00,859.00,779.00,815.00,956.00,956.00,0.27,0.22,0.53,0.79,0.67,0.22,0.22,0
1624863,938.00,953.00,859.00,779.00,817.00,956.00,957.00,0.27,0.23,0.53,0.79,0.66,0.22,0.21,0
1624924,940.00,953.00,860.00,779.00,817.00,955.00,957.00,0.27,0.23,0.53,0.79,0.66,0.22,0.21,0
1624984,940.00,954.00,859.00,782.00,817.00,956.00,957.00,0.27,0.22,0.53,0.78,0.66,0.22,0.21,0
1625044,940.00,953.00,860.00,783.00,817.00,958.00,957.00,0.27,0.23,0.53,0.77,0.66,0.21,0.21,0
1625104,941.00,955.00,859.00,786.00,818.00,958.00,957.00,0.26,0.22,0.53,0.76,0.66,0.21,0.21,0
1625163,943.00,956.00,858.00,793.00,818.00,958.00,958.00,0.26,0.22,0.53,0.74,0.66,0.21,0.21,0
1625224,944.00,955.00,858.00,795.00,810.00,957.00,958.00,0.25,0.22,0.53,0.74,0.69,0.21,0.21,0
1625284,948.00,956.00,857.00,798.00,814.00,958.00,958.00,0.24,0.22,0.54,0.73,0.67,0.21,0.21,0
1626722,947.00,956.00,861.00,803.00,818.00,958.00,958.00,0.25,0.22,0.52,0.71,0.66,0.21,0.21,0
1626782,949.00,958.00,865.00,804.00,829.00,960.00,960.00,0.24,0.21,0.51,0.71,0.63,0.20,0.20,0
1626842,948.00,956.00,864.00,799.00,834.00,961.00,960.00,0.24,0.22,0.51,0.72,0.61,0.20,0.20,0
1626902,947.00,957.00,865.00,793.00,837.00,961.00,960.00,0.25,0.21,0.51,0.74,0.60,0.20,0.20,0
1626962,948.00,957.00,864.00,793.00,844.00,962.00,961.00,0.24,0.21,0.51,0.74,0.58,0.20,0.20,0
1627023,945.00,957.00,864.00,791.00,841.00,962.00,960.00,0.25,0.21,0.51,0.75,0.59,0.20,0.20,0
1627083,945.00,957.00,864.00,791.00,843.00,962.00,961.00,0.25,0.21,0.51,0.75,0.58,0.20,0.20,0
1627143,945.00,957.00,864.00,791.00,846.00,962.00,962.00,0.25,0.21,0.51,0.75,0.57,0.20,0.20,0
1627203,946.00,957.00,863.00,791.00,854.00,962.00,963.00,0.25,0.21,0.52,0.75,0.55,0.20,0.19,0
1627263,944.00,957.00,864.00,790.00,855.00,963.00,962.00,0.25,0.21,0.51,0.75,0.54,0.19,0.20,0
1627323,946.00,957.00,864.00,789.00,861.00,964.00,964.00,0.25,0.21,0.51,0.75,0.52,0.19,0.19,0
1627383,944.00,957.00,863.00,787.00,848.00,962.00,961.00,0.25,0.21,0.52,0.76,0.56,0.20,0.20,0
1658160,942.00,956.00,858.00,787.00,852.00,962.00,962.00,0.26,0.22,0.53,0.76,0.55,0.20,0.20,0
1658220,941.00,957.00,859.00,786.00,851.00,962.00,961.00,0.26,0.21,0.53,0.76,0.55,0.20,0.20,0
1658280,940.00,957.00,858.00,786.00,850.00,961.00,961.00,0.27,0.21,0.53,0.76,0.56,0.20,0.20,0
1658340,942.00,956.00,858.00,787.00,850.00,962.00,962.00,0.26,0.22,0.53,0.76,0.56,0.20,0.20,0
1658400,942.00,957.00,857.00,787.00,849.00,962.00,961.00,0.26,0.21,0.54,0.76,0.56,0.20,0.20,0
1658460,940.00,955.00,858.00,788.00,849.00,963.00,961.00,0.27,0.22,0.53,0.76,0.56,0.19,0.20,0
1658520,940.00,956.00,859.00,787.00,849.00,962.00,961.00,0.27,0.22,0.53,0.76,0.56,0.20,0.20,0
1658581,939.00,956.00,858.00,787.00,849.00,962.00,961.00,0.27,0.22,0.53,0.76,0.56,0.20,0.20,0
1658643,941.00,957.00,859.00,787.00,849.00,962.00,962.00,0.26,0.21,0.53,0.76,0.56,0.20,0.20,0
1658704,940.00,956.00,858.00,788.00,843.00,962.00,960.00,0.27,0.22,0.53,0.76,0.58,0.20,0.20,0
1658764,940.00,956.00,860.00,790.00,845.00,962.00,960.00,0.27,0.22,0.53,0.75,0.57,0.20,0.20,0
1658824,940.00,955.00,860.00,790.00,836.00,960.00,960.00,0.27,0.22,0.53,0.75,0.60,0.20,0.20,0
1658884,939.00,956.00,862.00,789.00,840.00,961.00,960.00,0.27,0.22,0.52,0.75,0.59,0.20,0.20,0
1658945,938.00,958.00,865.00,789.00,837.00,958.00,960.00,0.27,0.21,0.51,0.75,0.60,0.21,0.20,0
1659005,940.00,956.00,865.00,789.00,841.00,962.00,961.00,0.27,0.22,0.51,0.75,0.59,0.20,0.20,0
1659065,941.00,956.00,864.00,790.00,830.00,959.00,959.00,0.26,0.22,0.51,0.75,0.62,0.21,0.21,0
1659125,948.00,956.00,867.00,792.00,829.00,960.00,958.00,0.24,0.22,0.50,0.75,0.63,0.20,0.21,0
1659185,942.00,955.00,864.00,795.00,820.00,959.00,958.00,0.26,0.22,0.51,0.74,0.65,0.21,0.21,0
1660517,942.00,955.00,860.00,787.00,816.00,956.00,955.00,0.26,0.22,0.53,0.76,0.67,0.22,0.22,0
1660579,948.00,958.00,867.00,815.00,825.00,961.00,961.00,0.24,0.21,0.50,0.67,0.64,0.20,0.20,0
1660640,948.00,959.00,867.00,808.00,832.00,961.00,962.00,0.24,0.21,0.50,0.69,0.62,0.20,0.20,0
1660702,948.00,958.00,868.00,802.00,836.00,962.00,961.00,0.24,0.21,0.50,0.71,0.60,0.20,0.20,0
1660764,947.00,957.00,869.00,800.00,841.00,963.00,960.00,0.25,0.21,0.50,0.72,0.59,0.19,0.20,0
1660827,946.00,957.00,868.00,796.00,838.00,962.00,961.00,0.25,0.21,0.50,0.73,0.60,0.20,0.20,0
1660888,944.00,957.00,866.00,793.00,840.00,962.00,961.00,0.25,0.21,0.51,0.74,0.59,0.20,0.20,0
1660950,944.00,958.00,866.00,791.00,849.00,962.00,962.00,0.25,0.21,0.51,0.75,0.56,0.20,0.20,0
1661012,944.00,957.00,865.00,790.00,842.00,962.00,960.00,0.25,0.21,0.51,0.75,0.58,0.20,0.20,0
1661072,942.00,958.00,862.00,790.00,843.00,962.00,960.00,0.26,0.21,0.52,0.75,0.58,0.20,0.20,0
1661133,941.00,956.00,865.00,790.00,842.00,961.00,960.00,0.26,0.22,0.51,0.75,0.58,0.20,0.20,0
1661195,942.00,957.00,865.00,790.00,843.00,961.00,961.00,0.26,0.21,0.51,0.75,0.58,0.20,0.20,0
1661257,942.00,957.00,865.00,790.00,846.00,962.00,961.00,0.26,0.21,0.51,0.75,0.57,0.20,0.20,0
1661319,943.00,958.00,865.00,790.00,852.00,963.00,963.00,0.26,0.21,0.51,0.75,0.55,0.19,0.19,0
1661381,947.00,959.00,866.00,795.00,863.00,965.00,965.00,0.25,0.21,0.51,0.74,0.52,0.19,0.19,0
1661441,948.00,962.00,868.00,799.00,880.00,968.00,967.00,0.24,0.20,0.50,0.72,0.46,0.18,0.18,0
1661501,945.00,960.00,864.00,794.00,863.00,965.00,964.00,0.25,0.20,0.51,0.74,0.52,0.19,0.19,0
1661564,948.00,960.00,862.00,798.00,864.00,966.00,965.00,0.24,0.20,0.52,0.73,0.51,0.18,0.19,0
1681219,954.00,962.00,857.00,794.00,892.00,968.00,968.00,0.22,0.20,0.54,0.74,0.42,0.18,0.18,0
1681278,947.00,960.00,856.00,795.00,881.00,964.00,966.00,0.25,0.20,0.54,0.74,0.46,0.19,0.18,0
1681338,947.00,961.00,858.00,794.00,880.00,965.00,967.00,0.25,0.20,0.53,0.74,0.46,0.19,0.18,0
1681399,948.00,961.00,856.00,794.00,867.00,963.00,964.00,0.24,0.20,0.54,0.74,0.50,0.19,0.19,0
1681459,947.00,960.00,856.00,795.00,866.00,963.00,965.00,0.25,0.20,0.54,0.74,0.51,0.19,0.19,0
1681519,946.00,957.00,857.00,795.00,843.00,960.00,961.00,0.25,0.21,0.54,0.74,0.58,0.20,0.20,0
1681578,946.00,958.00,854.00,794.00,854.00,963.00,963.00,0.25,0.21,0.55,0.74,0.55,0.19,0.19,0
1681638,945.00,957.00,855.00,792.00,841.00,961.00,963.00,0.25,0.21,0.54,0.75,0.59,0.20,0.19,0
1681698,945.00,958.00,855.00,794.00,838.00,960.00,961.00,0.25,0.21,0.54,0.74,0.60,0.20,0.20,0
1681759,944.00,957.00,855.00,792.00,840.00,960.00,960.00,0.25,0.21,0.54,0.75,0.59,0.20,0.20,0
1681819,944.00,956.00,856.00,790.00,838.00,959.00,960.00,0.25,0.22,0.54,0.75,0.60,0.21,0.20,0
1681879,947.00,957.00,855.00,792.00,831.00,960.00,960.00,0.25,0.21,0.54,0.75,0.62,0.20,0.20,0
1681939,944.00,956.00,854.00,793.00,828.00,958.00,959.00,0.25,0.22,0.55,0.74,0.63,0.21,0.21,0
1681999,944.00,956.00,855.00,792.00,828.00,959.00,958.00,0.25,0.22,0.54,0.75,0.63,0.21,0.21,0
1682059,943.00,956.00,859.00,789.00,827.00,959.00,959.00,0.26,0.22,0.53,0.75,0.63,0.21,0.21,0
1682118,944.00,956.00,859.00,790.00,826.00,959.00,958.00,0.25,0.22,0.53,0.75,0.64,0.21,0.21,0
1682179,944.00,956.00,857.00,791.00,822.00,959.00,958.00,0.25,0.22,0.54,0.75,0.65,0.21,0.21,0
1682239,949.00,956.00,858.00,797.00,819.00,958.00,957.00,0.24,0.22,0.53,0.73,0.66,0.21,0.21,0
1682298,945.00,957.00,859.00,798.00,825.00,960.00,959.00,0.25,0.21,0.53,0.73,0.64,0.20,0.21,0
1682359,947.00,955.00,859.00,792.00,817.00,956.00,957.00,0.25,0.22,0.53,0.75,0.66,0.22,0.21,0
1682419,940.00,953.00,843.00,789.00,815.00,955.00,870.00,0.27,0.23,0.58,0.75,0.67,0.22,0.49,0
1683917,947.00,954.00,861.00,786.00,812.00,954.00,956.00,0.25,0.22,0.52,0.76,0.68,0.22,0.22,0
1683977,948.00,957.00,865.00,801.00,817.00,958.00,958.00,0.24,0.21,0.51,0.72,0.66,0.21,0.21,0
1684038,948.00,957.00,867.00,803.00,822.00,960.00,958.00,0.24,0.21,0.50,0.71,0.65,0.20,0.21,0
1684099,950.00,957.00,868.00,803.00,825.00,959.00,960.00,0.24,0.21,0.50,0.71,0.64,0.21,0.20,0
1684161,947.00,957.00,865.00,800.00,827.00,960.00,960.00,0.25,0.21,0.51,0.72,0.63,0.20,0.20,0
1684221,945.00,956.00,865.00,800.00,830.00,960.00,961.00,0.25,0.22,0.51,0.72,0.62,0.20,0.20,0
1684281,948.00,957.00,866.00,801.00,831.00,961.00,960.00,0.24,0.21,0.51,0.72,0.62,0.20,0.20,0
1684341,944.00,957.00,866.00,797.00,833.00,959.00,960.00,0.25,0.21,0.51,0.73,0.61,0.21,0.20,0
1684403,948.00,957.00,864.00,796.00,836.00,962.00,961.00,0.24,0.21,0.51,0.73,0.60,0.20,0.20,0
1684463,944.00,959.00,863.00,796.00,841.00,961.00,961.00,0.25,0.21,0.52,0.73,0.59,0.20,0.20,0
1684523,944.00,957.00,861.00,793.00,845.00,961.00,961.00,0.25,0.21,0.52,0.74,0.57,0.20,0.20,0
1684584,946.00,958.00,861.00,795.00,838.00,962.00,960.00,0.25,0.21,0.52,0.74,0.60,0.20,0.20,0
1684644,945.00,958.00,862.00,799.00,838.00,961.00,960.00,0.25,0.21,0.52,0.72,0.60,0.20,0.20,0
1684705,948.00,959.00,863.00,801.00,840.00,962.00,960.00,0.24,0.21,0.52,0.72,0.59,0.20,0.20,0
1684766,947.00,959.00,862.00,803.00,838.00,961.00,961.00,0.25,0.21,0.52,0.71,0.60,0.20,0.20,0
1684826,947.00,959.00,863.00,802.00,839.00,961.00,962.00,0.25,0.21,0.52,0.71,0.59,0.20,0.20,0
1684885,946.00,958.00,862.00,801.00,837.00,961.00,961.00,0.25,0.21,0.52,0.72,0.60,0.20,0.20,0
1684945,947.00,958.00,863.00,798.00,835.00,960.00,962.00,0.25,0.21,0.52,0.73,0.61,0.20,0.20,0
1685006,946.00,958.00,864.00,797.00,837.00,961.00,961.00,0.25,0.21,0.51,0.73,0.60,0.20,0.20,0
1908189,940.00,952.00,863.00,779.00,809.00,953.00,954.00,0.27,0.23,0.52,0.79,0.69,0.23,0.22,0
1908249,940.00,953.00,863.00,779.00,809.00,953.00,954.00,0.27,0.23,0.52,0.79,0.69,0.23,0.22,0
1908309,941.00,952.00,864.00,780.00,811.00,952.00,955.00,0.26,0.23,0.51,0.78,0.68,0.23,0.22,0
1908370,940.00,951.00,863.00,781.00,810.00,953.00,955.00,0.27,0.23,0.52,0.78,0.69,0.23,0.22,0
1908430,940.00,952.00,863.00,780.00,810.00,954.00,954.00,0.27,0.23,0.52,0.78,0.69,0.22,0.22,0
1908490,940.00,952.00,863.00,779.00,810.00,954.00,954.00,0.27,0.23,0.52,0.79,0.69,0.22,0.22,0
1908549,940.00,951.00,863.00,778.00,810.00,955.00,954.00,0.27,0.23,0.52,0.79,0.69,0.22,0.22,0
1908609,941.00,952.00,862.00,779.00,809.00,954.00,954.00,0.26,0.23,0.52,0.79,0.69,0.22,0.22,0
1908669,940.00,951.00,862.00,780.00,810.00,953.00,955.00,0.27,0.23,0.52,0.78,0.69,0.23,0.22,0
1908729,941.00,952.00,863.00,781.00,810.00,955.00,954.00,0.26,0.23,0.52,0.78,0.69,0.22,0.22,0
1908789,940.00,952.00,861.00,779.00,810.00,953.00,955.00,0.27,0.23,0.52,0.79,0.69,0.23,0.22,0
1908849,941.00,951.00,864.00,781.00,811.00,955.00,954.00,0.26,0.23,0.51,0.78,0.68,0.22,0.22,0
1908909,941.00,951.00,863.00,781.00,812.00,954.00,955.00,0.26,0.23,0.52,0.78,0.68,0.22,0.22,0
1908968,940.00,952.00,862.00,780.00,812.00,955.00,955.00,0.27,0.23,0.52,0.78,0.68,0.22,0.22,0
1909028,941.00,952.00,862.00,780.00,810.00,954.00,955.00,0.26,0.23,0.52,0.78,0.69,0.22,0.22,0
1909090,940.00,952.00,862.00,781.00,811.00,954.00,955.00,0.27,0.23,0.52,0.78,0.68,0.22,0.22,0
1909151,940.00,952.00,862.00,779.00,810.00,954.00,955.00,0.27,0.23,0.52,0.79,0.69,0.22,0.22,0
1909213,939.00,952.00,863.00,777.00,811.00,953.00,955.00,0.27,0.23,0.52,0.79,0.68,0.23,0.22,0
1909273,939.00,952.00,864.00,777.00,810.00,954.00,955.00,0.27,0.23,0.51,0.79,0.69,0.22,0.22,0
1909333,940.00,952.00,864.00,776.00,810.00,954.00,955.00,0.27,0.23,0.51,0.80,0.69,0.22,0.22,0
1909395,940.00,952.00,865.00,779.00,809.00,955.00,955.00,0.27,0.23,0.51,0.79,0.69,0.22,0.22,0
1909457,942.00,952.00,866.00,779.00,810.00,955.00,955.00,0.26,0.23,0.51,0.79,0.69,0.22,0.22,0
1909519,941.00,952.00,866.00,778.00,810.00,954.00,955.00,0.26,0.23,0.51,0.79,0.69,0.22,0.22,0
1909579,942.00,953.00,867.00,781.00,811.00,955.00,955.00,0.26,0.23,0.50,0.78,0.68,0.22,0.22,0
1909641,944.00,953.00,865.00,783.00,811.00,954.00,955.00,0.25,0.23,0.51,0.77,0.68,0.22,0.22,0
1909702,943.00,954.00,867.00,784.00,811.00,955.00,956.00,0.26,0.22,0.50,0.77,0.68,0.22,0.22,0
1909765,943.00,953.00,866.00,785.00,810.00,955.00,956.00,0.26,0.23,0.51,0.77,0.69,0.22,0.22,0
1909827,942.00,953.00,865.00,782.00,809.00,953.00,954.00,0.26,0.23,0.51,0.78,0.69,0.23,0.22,0
1909888,942.00,953.00,866.00,787.00,810.00,956.00,955.00,0.26,0.23,0.51,0.76,0.69,0.22,0.22,0
1909951,944.00,953.00,866.00,786.00,811.00,955.00,956.00,0.25,0.23,0.51,0.76,0.68,0.22,0.22,0
1910013,943.00,953.00,865.00,780.00,808.00,956.00,954.00,0.26,0.23,0.51,0.78,0.69,0.22,0.22,0
1910076,943.00,953.00,863.00,770.00,806.00,955.00,889.00,0.26,0.23,0.52,0.82,0.70,0.22,0.43,0
1911300,941.00,952.00,858.00,784.00,807.00,954.00,951.00,0.26,0.23,0.53,0.77,0.70,0.22,0.23,0
1911362,944.00,953.00,864.00,787.00,810.00,956.00,955.00,0.25,0.23,0.51,0.76,0.69,0.22,0.22,0
1911424,945.00,954.00,865.00,792.00,813.00,956.00,955.00,0.25,0.22,0.51,0.75,0.68,0.22,0.22,0
1911486,943.00,953.00,866.00,790.00,817.00,957.00,955.00,0.26,0.23,0.51,0.75,0.66,0.21,0.22,0
1911548,943.00,953.00,868.00,793.00,822.00,958.00,956.00,0.26,0.23,0.50,0.74,0.65,0.21,0.22,0
1911608,942.00,953.00,870.00,786.00,825.00,958.00,957.00,0.26,0.23,0.49,0.76,0.64,0.21,0.21,0
1911668,942.00,953.00,871.00,784.00,826.00,959.00,958.00,0.26,0.23,0.49,0.77,0.64,0.21,0.21,0
1911730,941.00,953.00,869.00,780.00,826.00,958.00,957.00,0.26,0.23,0.50,0.78,0.64,0.21,0.21,0
1911792,941.00,953.00,866.00,777.00,824.00,957.00,957.00,0.26,0.23,0.51,0.79,0.64,0.21,0.21,0
1911852,939.00,953.00,866.00,777.00,824.00,957.00,957.00,0.27,0.23,0.51,0.79,0.64,0.21,0.21,0
1911914,941.00,954.00,867.00,779.00,825.00,958.00,957.00,0.26,0.22,0.50,0.79,0.64,0.21,0.21,0
1911974,941.00,953.00,867.00,777.00,827.00,957.00,958.00,0.26,0.23,0.50,0.79,0.63,0.21,0.21,0
1912036,940.00,953.00,867.00,777.00,826.00,958.00,957.00,0.27,0.23,0.50,0.79,0.64,0.21,0.21,0
1912097,940.00,952.00,866.00,776.00,829.00,958.00,958.00,0.27,0.23,0.51,0.80,0.63,0.21,0.21,0
1912159,940.00,952.00,864.00,777.00,827.00,958.00,959.00,0.27,0.23,0.51,0.79,0.63,0.21,0.21,0
2051064,941.00,960.00,873.00,785.00,860.00,965.00,962.00,0.26,0.20,0.48,0.77,0.53,0.19,0.20,0
2051124,940.00,960.00,873.00,784.00,859.00,965.00,962.00,0.27,0.20,0.48,0.77,0.53,0.19,0.20,0
2051183,939.00,959.00,875.00,784.00,854.00,964.00,960.00,0.27,0.21,0.48,0.77,0.55,0.19,0.20,0
2051243,941.00,961.00,873.00,783.00,859.00,965.00,962.00,0.26,0.20,0.48,0.77,0.53,0.19,0.20,0
2051303,940.00,959.00,873.00,783.00,853.00,965.00,961.00,0.27,0.21,0.48,0.77,0.55,0.19,0.20,0
2051363,940.00,960.00,873.00,784.00,853.00,963.00,961.00,0.27,0.20,0.48,0.77,0.55,0.19,0.20,0
2051422,940.00,960.00,873.00,784.00,853.00,964.00,963.00,0.27,0.20,0.48,0.77,0.55,0.19,0.19,0
2051482,941.00,960.00,873.00,786.00,859.00,965.00,962.00,0.26,0.20,0.48,0.76,0.53,0.19,0.20,0
2051542,941.00,961.00,872.00,788.00,860.00,966.00,962.00,0.26,0.20,0.49,0.76,0.53,0.18,0.20,0
2051602,941.00,961.00,873.00,786.00,860.00,965.00,962.00,0.26,0.20,0.48,0.76,0.53,0.19,0.20,0
2051661,940.00,961.00,873.00,785.00,859.00,964.00,962.00,0.27,0.20,0.48,0.77,0.53,0.19,0.20,0
2051721,940.00,960.00,873.00,785.00,860.00,965.00,962.00,0.27,0.20,0.48,0.77,0.53,0.19,0.20,0
2051781,940.00,960.00,874.00,784.00,859.00,965.00,962.00,0.27,0.20,0.48,0.77,0.53,0.19,0.20,0
2051841,941.00,962.00,873.00,784.00,869.00,966.00,963.00,0.26,0.20,0.48,0.77,0.50,0.18,0.19,0
2051901,942.00,961.00,873.00,785.00,870.00,967.00,963.00,0.26,0.20,0.48,0.77,0.49,0.18,0.19,0
2051960,942.00,961.00,872.00,788.00,870.00,966.00,964.00,0.26,0.20,0.49,0.76,0.49,0.18,0.19,0
2052020,942.00,962.00,873.00,791.00,870.00,967.00,964.00,0.26,0.20,0.48,0.75,0.49,0.18,0.19,0
2052080,942.00,962.00,872.00,789.00,870.00,966.00,964.00,0.26,0.20,0.49,0.75,0.49,0.18,0.19,0
2052140,942.00,961.00,873.00,795.00,848.00,964.00,962.00,0.26,0.20,0.48,0.74,0.56,0.19,0.20,0
2052200,942.00,961.00,871.00,793.00,852.00,965.00,961.00,0.26,0.20,0.49,0.74,0.55,0.19,0.20,0
2052259,942.00,960.00,870.00,785.00,870.00,966.00,964.00,0.26,0.20,0.49,0.77,0.49,0.18,0.19,0
2052319,941.00,960.00,867.00,784.00,865.00,965.00,962.00,0.26,0.20,0.50,0.77,0.51,0.19,0.20,0
2052379,943.00,961.00,869.00,788.00,874.00,964.00,963.00,0.26,0.20,0.50,0.76,0.48,0.19,0.19,0
2053217,948.00,962.00,872.00,797.00,861.00,966.00,962.00,0.24,0.20,0.49,0.73,0.52,0.18,0.20,0
2053277,950.00,961.00,875.00,803.00,832.00,962.00,962.00,0.24,0.20,0.48,0.71,0.62,0.20,0.20,0
2053337,944.00,959.00,877.00,797.00,828.00,962.00,960.00,0.25,0.21,0.47,0.73,0.63,0.20,0.20,0
2053397,944.00,960.00,877.00,797.00,827.00,962.00,960.00,0.25,0.20,0.47,0.73,0.63,0.20,0.20,0
2053457,943.00,957.00,876.00,796.00,826.00,960.00,960.00,0.26,0.21,0.47,0.73,0.64,0.20,0.20,0
2053516,944.00,958.00,876.00,796.00,826.00,960.00,959.00,0.25,0.21,0.47,0.73,0.64,0.20,0.21,0
2053576,942.00,958.00,876.00,795.00,825.00,960.00,959.00,0.26,0.21,0.47,0.74,0.64,0.20,0.21,0
