ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
4216016,902.00,913.00,866.00,744.00,803.00,915.00,879.00,0.39,0.35,1.47,0.90,0.71,0.35,0.46,6
4216076,908.00,698.00,861.00,744.00,803.00,869.00,635.00,0.37,1.05,1.49,0.90,0.71,0.50,1.25,6
4216136,910.00,553.00,860.00,741.00,801.00,854.00,557.00,0.36,1.52,1.49,0.91,0.72,0.55,1.50,6
4216196,910.00,869.00,860.00,741.00,805.00,911.00,890.00,0.36,0.50,1.49,0.91,0.70,0.36,0.43,6
4216255,902.00,917.00,868.00,747.00,816.00,924.00,924.00,0.39,0.34,1.47,0.89,0.67,0.32,0.32,6
4216315,909.00,918.00,877.00,744.00,815.00,926.00,924.00,0.37,0.34,1.44,0.90,0.67,0.31,0.32,6
4216374,914.00,920.00,888.00,742.00,813.00,927.00,927.00,0.35,0.33,1.40,0.91,0.68,0.31,0.31,6
4216434,932.00,938.00,814.00,720.00,808.00,946.00,926.00,0.29,0.27,0.67,0.98,0.69,0.25,0.31,6
4216494,902.00,914.00,864.00,743.00,808.00,923.00,924.00,0.39,0.35,1.48,0.90,0.69,0.32,0.32,6
4216554,905.00,402.00,873.00,748.00,811.00,913.00,445.00,0.38,2.00,1.45,0.89,0.68,0.35,1.86,6
4216614,903.00,282.00,870.00,745.00,805.00,901.00,238.00,0.39,2.39,1.46,0.90,0.70,0.39,2.53,6
4216673,901.00,270.00,869.00,744.00,806.00,895.00,230.00,0.39,2.43,1.46,0.90,0.70,0.41,2.56,6
4216733,901.00,276.00,869.00,743.00,806.00,892.00,229.00,0.39,2.41,1.46,0.90,0.70,0.42,2.56,6
4216793,907.00,525.00,864.00,744.00,807.00,922.00,918.00,0.37,1.61,1.48,0.90,0.70,0.33,0.34,6
4216853,909.00,919.00,874.00,747.00,821.00,926.00,926.00,0.37,0.34,1.45,0.89,0.65,0.31,0.31,6
